Temp,H,CO_2,Rsun,Tout,Hout,CO2out,Vwind,CO2dos,Lamp,LS,ES,WL,WW,Tp
21.337,78.65,1029,35.5,12.8,81,462.1,3.7,542.7,100,0,0,14.475,14.475,40.325
21.3,79.588,1119,5.3,12.5,83.4,456.6,4.3,0,100,0,0,10.713,10.713,40.925
19.9,77.163,997,0.9,12.1,81.6,467,4.8,588.7,100,0,0,24.238,24.238,41.25
18.475,78.437,899.5,0.4,11.6,84,456.6,4,1346.3,100,0,90,57.712,57.712,43.175
17.712,78.112,822,0.4,11.5,85.2,472.5,4.5,0,66.7,0,90,46.375,46.375,43.4
17.512,77.725,844,0.4,11.7,85.8,465.7,4.3,967.2,66.7,0,90,43.413,43.413,43.525
17.563,76.875,836,0.5,11.5,87.1,482.2,3.9,382.2,66.7,0,90,49.062,49.062,42.875
17.413,78.688,829.5,0.6,11.3,88.3,447.4,3.6,747.1,66.7,0,90,43.288,43.288,43.8
17.388,79.063,776.5,0.5,11.1,89.5,462.1,3.5,752.7,66.7,0,90,42.425,42.425,43.8
17.238,78.275,587.5,0.3,11,90.7,449.3,3.6,0,100,0,40,39.913,39.913,43
17.425,77.638,705.5,0.5,10.8,90.7,457.2,3.5,913.8,100,0,40,32.763,32.763,42.525
17.55,78.975,762.5,0.5,10.3,93.2,460.3,3.9,640.1,100,0,40,27.587,27.587,43.275
17.325,78.075,791,0.4,10.2,93.4,463.9,4.6,702.4,100,0,40,15.975,15.975,43.65
17.375,78,809.5,0.6,10,93.4,450.5,5,643.2,100,0,40,17.7,17.7,43.75
17.55,78.362,919.5,0.4,9.6,93.4,463.3,4.8,811.2,100,0,40,14.625,14.625,43.525
17.463,78.538,901,0.5,9.4,93.4,461.5,3.8,916.4,100,0,40,15.988,15.988,44.075
17.75,79.362,1031.5,0.4,9.2,92.1,464.5,4.6,917.7,100,0,40,18.625,18.625,45.325
17.6,78.575,1045.5,0.7,9.2,91.6,465.7,4.5,420.8,100,0,0,9.6625,9.6625,47.05
18.575,79.2,1029,0.5,9.5,90.9,462.1,4.2,1174.6,100,0,0,14.063,14.063,45.4
19.425,79.275,1003,30.4,9.5,91.6,457.2,4.2,1122.6,100,0,0,10.65,10.65,43.8
20.512,80.888,1104.5,23.7,9.7,91.6,466.4,4.3,537.2,100,0,0,9.475,9.475,43.525
21.113,80.612,1086,22.6,9.8,90.9,457.5,4.8,422.2,100,0,0,5.875,5.875,43.025
21.262,80.425,1076.5,23.4,9.7,91.5,460.3,5.2,534.8,100,0,0,5.325,5.325,42.875
20.713,81.712,1206,23.8,9.8,92.1,465.7,4.5,375.2,66.7,0,0,3.575,3.575,42.7
20.588,82.113,1147.5,8.5,10,91.6,454.8,4.2,316,66.7,0,0,3.7375,3.7375,42.6
20.413,82.713,1047.5,0.7,10.1,90.9,457.2,4.1,208.2,66.7,0,0,3.8125,3.8125,43.15
19.575,80.575,907,0.6,10.1,89.7,461.5,3.6,701.4,66.7,0,0,17.512,17.512,42.95
18.2,85.35,1002.5,0.4,10.1,86.7,472.5,4.4,106.8,66.7,0,90,43.637,43.637,45.575
17.338,86.412,840,0.2,10.1,87.3,468.8,3.5,645.2,66.7,0,90,42.15,42.15,46.425
17.775,84.775,838,0.5,10.1,87.3,481,3.5,368.5,66.7,0,90,60.125,60.125,46.175
17.425,81.662,793.5,0.5,10.1,86.1,476.1,3.9,798.6,66.7,0,90,41.413,41.413,44.9
17.675,81.238,887,0.5,9.9,87.5,473.7,3.2,313.4,66.7,0,90,62.475,62.475,43.7
17.425,80.875,791.5,0.4,9.4,88.1,475.5,3.7,162.1,66.7,0,90,45.85,7.3375,43.675
17.262,79.763,606,0.4,8.8,89.3,482.2,3.7,0,100,0,40,39.975,7.3,43.325
17.388,79.338,765,0.6,8.9,89.3,469.4,3.8,320.2,100,0,40,38.7,3.275,43.275
17.5,78.9,862.5,0.4,8.9,90.5,472.5,2.8,694.4,100,0,40,32.288,32.288,43.4
17.4,78.2,850,0.5,8.9,90.5,470,3.3,741.1,100,0,40,19.362,19.362,43.225
17.637,78.625,879,0.4,8.6,90.5,474.3,3.1,742.5,100,0,40,28.662,28.662,43.65
17.713,79.2,991,0.4,8,90.5,473.7,3.6,858.2,100,0,40,20.2,20.2,43.875
17.288,78.225,925.5,0.4,7.2,91.1,468.2,4.4,805.6,100,0,40,15.012,15.012,43.8
17.775,79.438,986.5,0.4,7.2,93.6,474.9,4.2,269.7,100,0,40,16.4,16.4,45.3
18.162,79.763,1015,0.4,7.5,93.8,482.2,4,214.9,66.7,0,0,16.512,1.925,46.925
18.9,78.838,1012.5,6.9,7.4,93.8,459,4.2,371.4,100,0,0,16.15,1.9625,45.2
19.5,77.875,1102,57.3,7.3,92.6,478.6,3.8,427.4,100,0,0,15.213,1.9625,43.25
20.675,80.062,1011,82.8,7.7,93.2,499.3,4.1,382,100,0,0,17.85,1.975,42.975
21.125,76.438,1045,101.7,8.4,92,467.6,3.7,0,100,0,0,24.212,24.212,41.175
21.113,75.45,901,148.5,8.9,90.7,539,3.7,1172.8,100,0,0,23.55,1.9875,40.725
20.837,77.05,1009,177.2,10.2,85.7,502.4,3.3,423.5,33.3,0,0,14.313,2.1125,39.625
22.688,76.375,992.5,159.5,11.1,82,485.9,3.7,541.5,66.7,0,0,17.2,2.0875,38.3
20.637,77.237,944,39,10.3,85,478,3.8,429.1,100,0,0,18.7,2.075,39.925
19.113,79.338,942,0.8,9.9,88.1,515.2,3.3,381.9,66.7,0,0,14.675,0.25,41.875
18.812,81.388,942,0.4,10,88.7,495.7,3.6,490.8,66.7,0,90,40.2,5.3,43.075
18.675,80.175,876.5,0.4,10.2,88.1,506.6,3.3,1026.6,66.7,0,90,50.225,6.9625,43
18.488,79.1,870.5,0.4,9.3,89.9,516.4,3.5,320,66.7,0,90,42.938,7,42.425
18.113,80.7,966,0.3,8.5,93,491.4,3.4,167.4,66.7,0,90,32.913,4.7375,43.3
17.913,80.763,885,0.3,8.2,94.2,529.2,2.7,215.1,66.7,0,90,37.763,5.1875,43.375
17.837,80.563,852.5,0.4,8,94.8,495.7,2.1,160.3,66.7,0,90,26.637,5.55,43.05
17.837,80.688,844,0.4,7.9,95.8,498.1,2.7,704.1,100,0,34.733,33.85,6.5375,44.225
17.525,79.325,844,0.4,7.4,96.4,501.8,2.3,908.9,100,0,25,20.988,2.675,43.95
17.8,78.325,783,0.5,7.6,96.4,501.2,1.9,867,100,0,25,30.875,5.0875,43.575
18.137,80.112,991,0.5,7.4,96.4,468.8,2.2,220.8,100,0,25,26.825,26.825,43.975
18.025,79.763,1017.5,0.3,7.8,95.8,475.5,3,631.5,100,0,25,18.275,2.725,43.775
18.3,79.475,1023,0.5,8.2,95.8,487.1,2.5,702.7,100,0,25,25.487,5.575,43.55
18.375,80,1023,0.3,8.1,95.8,487.7,3.1,812.6,100,0,25,27.538,5.5,44.125
18.375,79.337,1057.5,0.4,8.2,95.8,490.2,2.4,755.6,100,0,25,27.087,5.4125,44.825
18.087,80.563,917,0.3,8.3,95.8,562.8,2.5,0,66.7,0,0,16.9,2.8125,47
19.062,80.85,1123.5,0.4,8.5,95.2,498.7,2.7,0,100,0,0,20.925,2,46.05
19.425,81.5,1066,19.1,8.8,94.6,505.4,2.3,316.9,66.7,0,0,12.837,2,44.725
21.025,80.763,1097,97.4,9.8,94,507.3,2,0,66.7,0,0,26.163,2.025,43.625
23.225,77.313,1041.5,223,11.4,89.7,525,2,585.6,41.65,0,0,31.7,2.65,40.275
23.288,78.188,1066,152.9,13.1,86.3,554.9,2.2,1326.8,66.7,0,0,28.112,2.0625,40.525
23.688,72.163,1009,246.7,14,81.2,526.2,1.5,1298.9,66.7,0,0,24.7,2.0625,36.1
23.637,73.5,895,180,14.1,75.3,536.6,2.9,1392.3,100,0,0,33.962,2.4875,36.525
21,74.488,984.5,70.4,13.6,76.5,550,2.8,860.9,66.7,0,0,30.188,2.075,38.425
19.775,77.45,982.5,1,12.6,83.2,536.6,1.6,1339.9,100,0,0,54.612,7.6875,41
18.613,79.688,891,0.5,12.1,86,558.5,1.5,1386,66.7,0,90,42.138,5.9,42.325
18.15,79.75,921,0.5,11.1,89.7,554.9,1.5,261.1,66.7,0,90,28.525,3.475,42.7
18.513,80.7,958,0.5,10.3,90.3,550,1.6,6.7,66.7,0,90,44.3,8.6,43.075
17.813,79.663,966,0.3,9.4,92.1,550,1.2,369.5,66.7,0,90,20.5,2.2875,42.725
18.263,81.1,931.5,0.3,8.8,92.1,536.6,1.2,0,66.7,0,90,35.538,6.1875,43.075
18.3,81.275,919.5,0.3,8.5,92.1,537.8,1.3,703.5,66.7,0,90,36.913,8.2375,43.375
18.237,79.737,882.5,0.3,8.3,93,521.9,1.9,747.8,91.675,0,22.467,38.363,7.1125,43.7
18.162,78.513,960,0.4,7.9,95.4,527.4,2.3,261.3,100,0,25,26.875,26.875,43.45
18.05,79.975,984.5,0.4,7.8,96,519.5,2.3,153.1,100,0,25,25.325,2.2625,43.95
18.175,79.563,1064,0.3,7.2,96,485.3,1.9,327,100,0,25,24.862,3.625,44.025
17.6,81.125,913.5,0.4,6.8,96.6,476.7,1.9,539.6,100,0,25,7.5625,0.275,44.6
17.9,80.075,1121.5,0.4,6.5,97.2,484.1,2.3,435.5,100,0,25,14.65,0.45,44
17.938,79.938,1027,0.6,6.3,97.2,502.4,2.2,266.5,100,0,25,13.863,1.7125,44.1
18.325,80.112,1064,0.3,6,97.2,515.2,1.8,375.7,100,0,25,13.475,2.375,45.225
18.387,79.75,1068,0.3,5.9,97.2,518.9,1.4,381.9,100,0,0,8.175,2.3,46.95
19.325,79.712,1023.5,61.8,6.3,96.6,520.1,2.2,480.5,100,0,0,9.15,2.175,45.175
20.95,75.487,972.5,167.9,8.2,91.6,578.1,2.3,1284.3,100,0,0,15.488,1.975,41.2
23.313,76.9,1045.5,261.5,9.7,85.7,556.1,2,1172.4,66.7,0,0,18.35,1.975,39.75
24.475,74.313,1008.5,311.6,11.1,82,556.7,2.6,541.8,33.3,0,0,12.688,1.975,36.4
24.113,73.5,1139,326.5,11.2,83.2,570.1,3.3,490.1,33.3,0,0,18.325,18.325,35.775
23.5,74.275,1102.5,284.3,10.5,85,544.5,3.7,581.8,33.3,0,0,8.6875,8.6875,36.575
21.625,79.875,1226.5,81.5,8.1,92.3,554.3,4.1,0,66.7,0,0,5.2,5.2,40.8
20.2,81.037,1220,15.6,7.3,97.2,566.5,4,53.8,66.7,0,0,9.4625,1.8625,42.375
19.063,80.663,1100.5,0.8,6.8,98.4,554.3,3.5,323.9,66.7,0,0,7,7,42.525
18.475,83.013,1212.5,0.5,6.2,99.5,575.6,3.6,430.7,66.7,0,90,22.638,3.35,43.825
17.788,85.088,1104.5,0.5,5.9,100,573.8,4,489.6,66.7,0,90,8.375,1.1875,44.975
17.938,83.75,1023,0.3,5.4,100,606.1,5,326.7,66.7,0,90,15.95,15.95,44.55
17.8,81.912,1029.5,0.3,5.4,100,623.8,5.5,586.1,66.7,0,90,7.65,7.65,43.975
17.813,82.638,956,0.5,5.4,100,538.4,4.9,740.5,66.7,0,90,11.012,1.2125,43.875
17.638,81.175,1057.5,0.3,5.4,100,534.7,5.6,161.4,66.7,0,90,8.075,0,43.525
17.85,81.5,1098.5,0.3,5.6,99.7,527.4,5.6,852.6,100,0,24.533,10.138,0.6375,44.8
17.925,80.2,972,0.4,5.9,98.5,523.1,5.6,268.4,100,0,25,13.662,0.325,44.125
17.688,79.412,1035.5,0.3,5.3,96.6,510.3,5.8,541.5,100,0,25,5.3375,0,44
17.813,80.637,984.5,0.4,5.5,92.4,505.4,6.2,806.5,100,0,25,4.5875,0,44.275
17.838,79.9,1029,0.3,6,91.1,546.3,4.8,595.4,100,0,25,5.6125,0,44
18.013,79.875,954,0.4,6.4,89.9,513.4,4.4,377.6,100,0,25,12.8,0.65,43.9
17.963,78.612,925,0.4,6.8,89.3,507.3,3.8,917.9,100,0,25,11.725,0.5625,43.75
18.2,79.412,1021,0.3,7.2,85.6,511.5,4.5,812.3,100,0,25,10.3,0.3375,44.925
18.7,79.763,1061.5,0.3,7.2,86.2,543.3,4.5,381.1,100,0,0,14.737,1.8875,46.85
19.137,79.538,1033.5,11.3,7.4,86.2,548.8,4.5,429.5,100,0,0,12.163,1.925,45.45
19.825,79.337,1045.5,47.9,7.7,84.4,502.4,5.3,376,100,0,0,6.9,1.8875,43.825
20.938,78.575,1149.5,118.4,8,84.4,531.7,6.3,216.2,100,0,0,7.6625,1.925,42.15
22.587,76.6,1025,249.3,8.7,81.8,561.6,6,1128.2,66.7,0,0,4.8875,1.9375,40
22.55,78.95,1163.5,207,9.1,81.2,563.4,5.5,535.1,66.7,0,0,4.7875,1.9625,41.3
22.95,73.838,1092.5,292.6,9.8,78.7,579.9,5.8,536.6,33.3,0,0,10.588,1.9875,37.125
22.238,76.713,1175.5,203.8,9.9,79.3,502.4,6.7,107.2,66.7,0,0,4.3,2,38.75
20.787,77.188,1001,87.9,10.2,79.3,487.1,4.5,539.7,66.7,0,0,17.813,1.9875,40.225
18.462,79.787,1109,3.8,9.5,81.8,513.4,3.4,0,66.7,0,0,19.313,0.9375,42.7
18.038,83.125,922,0.3,8.6,85.7,508.5,3.3,0,66.7,0,90,19.088,2.0625,44.1
17.887,80.538,907,0.4,8.2,85.9,481.6,3.9,531.4,66.7,0,90,20.188,0.375,43.125
17.488,80.625,888.5,0.4,7.6,87.1,517.6,3.9,643,66.7,0,90,18.575,1.325,43.475
17.275,80.125,903,0.6,7.3,87.1,509.7,3.6,207.2,66.7,0,90,20.625,1.9875,43.475
17.087,79.113,901,0.3,6.5,89.5,487.1,3.7,215.1,66.7,0,90,13.325,0.8625,43.325
17.05,81.113,838,0.3,5.8,90.7,478.6,3.7,646.8,66.7,0,90,9.825,0.25,43.6
17.075,81.188,907,0.4,5.3,91.4,485.3,3.7,798.8,100,0,35.9,9.4,0.1625,44.95
17.212,79.95,1100.5,0.4,5,90.7,474.3,4,272.5,100,0,25,9.575,0.275,44.3
17.3,80.275,1055.5,0.4,4.6,90.1,463.9,3.7,268,100,0,25,10.488,0.4875,44.3
17.15,80.237,1157,0.1,4.5,90.1,457.8,3.7,6.7,100,0,25,8.2875,0.1875,44.525
17.275,80.075,1059.5,0.5,4.2,89.9,465.7,3.2,261.4,100,0,25,10.913,0.2125,44.4
17.2,78.925,1108.5,0.3,3.9,91.1,462.1,3.7,53.8,100,0,25,8.0125,0.15,43.975
17.188,79.863,1084.5,0.3,3.8,91.1,518.9,4.1,321.8,100,0,25,5.1125,0,44.625
17.725,79.687,1070.5,0.4,3.8,91.1,512.7,2.9,209.3,100,0,25,10.237,0.575,45.225
17.662,80.463,1068,0.3,3.7,91.7,473.1,3.4,0,100,0,0,6.4375,0.125,47.675
18.675,79.563,1109,56.7,4.6,91.1,507.3,2.7,316.3,100,0,0,12.2,2,45.75
20.437,78.313,1027,154.2,5.7,86.5,502.4,2.2,1298.1,100,0,0,15.387,1.9875,42.8
22.037,75.738,1033,239.9,8,80.7,495.7,2.1,381.9,66.7,0,0,12.588,1.975,40.225
23.013,73.038,1066,281.9,9.4,75.5,507.3,2,323.1,33.3,0,0,16.963,2.0125,37.75
22.65,75.762,986.5,228.7,10.4,74.5,510.9,2,1235.7,33.3,0,0,17.4,2.0125,39.6
22.125,74.487,1027,191.1,11.6,72.2,495,0.8,586.8,66.7,0,0,17.125,2.0125,38.275
22.238,76.35,1027.5,162.2,10.8,75.5,491.4,2,321.8,66.7,0,0,23.137,2.0125,38.475
20.725,76.637,1161.5,63,10.5,79.3,487.1,2.3,321.6,100,0,0,21.837,1.9625,39.95
18.187,75.375,872.5,3,10,81.4,498.1,0.9,1235.5,100,0,0,30.062,2.775,41.05
17.738,79.75,1049.5,0.6,9.1,86.2,506.6,1.5,208.4,66.7,0,90,30.625,30.625,42.85
17.9,80.175,933.5,0.5,9,86.3,505.4,2.7,693.3,66.7,0,90,52.013,8.3875,43.05
17.4,78.213,885,0.4,8.3,88.3,506.6,1.3,268.5,66.7,0,90,24.488,24.488,42.975
17.513,80.362,929.5,0.2,7.8,90.1,497.5,1.4,0,66.7,0,90,36.788,3.975,43.325
17.637,80.188,830,0.2,7.9,89.5,516.4,1.9,688,66.7,0,90,34.538,4.45,43.35
17.188,79.163,848.5,0.2,6.9,90.7,504.8,0.7,273.4,66.7,0,90,14.375,1.7375,43.475
17.525,80.625,919.5,0.5,6.6,91.6,499.9,1.5,804.1,100,0,22.567,17.137,17.137,44.375
17.712,80.462,993,0.3,6.5,92.1,485.9,1.7,260.9,100,0,25,27.512,27.512,44.375
17.463,79.125,1001,0.6,5.9,92.8,473.1,1.5,596.8,100,0,25,13.225,13.225,44.05
17.2,77.4,923,0.5,5.6,94,469.4,1.9,326.4,100,0,25,8.65,8.65,43.575
17.525,79.237,984.5,0.4,5.2,94.6,488.3,2.4,806.2,100,0,25,12.45,12.45,44.025
17.425,79.313,1004.5,0.5,4.9,96.4,487.7,2.7,367.1,100,0,25,9.3375,9.3375,44.025
17.563,79.587,1072,0.3,4.8,97,501.2,3.2,432.2,100,0,25,14.475,14.475,45.225
17.3,79.075,1059.5,0.3,4.1,97.3,550.6,2.9,221.8,100,0,25,3.5875,0,46.025
18.15,80.35,1066,0.6,3.7,99.1,518.9,2.5,477.8,100,0,0,6.3875,3.1125,48.45
18.6,79.15,1025.5,25.5,3.3,99.7,505.4,2.8,274.4,100,0,0,4.7375,4.7375,46.4
20.025,79.225,1145,67.3,3.5,99.7,525,3.1,382.7,100,0,0,8.075,8.075,44.65
21.113,78.188,1076,121.8,4.1,99.7,549.4,3.1,642.1,100,0,0,4.925,4.925,43.025
21.85,77.912,1011,144.7,4.4,99.7,551.2,3.7,426.8,100,0,0,6.375,6.375,42.15
21.913,77.075,1165,142.8,4.8,99.7,561,3.7,320.5,100,0,0,14.9,14.9,41.925
21.325,78.387,1124.5,100.5,5.2,99.7,557.9,3.6,488.4,100,0,0,7.5625,2.0625,41.625
21,78.662,1102.5,87.9,5.2,99.7,545.7,4.1,486.2,100,0,0,11.313,2.0375,41.7
19.825,79.362,1192,25.7,4.9,99.1,549.4,4.4,543.1,100,0,0,10.525,2,42.65
18.475,78.888,1031.5,0.9,4.6,99.7,532.9,4.2,435.1,100,0,0,21.612,0.8,43.4
18.363,80.388,1039.5,0.4,4,99.7,539,4.3,530.9,100,0,90,21.525,3.6125,44
18.238,79.125,1035.5,0.5,4.2,99.7,559.7,2.9,1348.5,100,0,90,33.375,3.75,43.425
18.025,80.75,1143.5,0.5,4.4,99.7,591.5,2.5,100.1,66.7,0,92,28.363,3.5375,44.325
18.25,79.087,1224.5,0.4,4.1,99.7,550.6,2.9,0,100,0,92,34.388,4.4,43.375
18.425,78.912,1051.5,0.3,4.4,99.7,540.8,3.2,261.1,100,0,92,42.4,5.475,43.325
18.212,78.275,976,0.3,4.3,99.7,565.9,3.1,807.7,100,0,92,30.538,2.75,43
18,79.738,1127,0.2,4.3,100,532.3,3,427.9,100,0,24.567,21.05,1.1125,44.75
17.737,79.137,1065.5,0.3,3.3,100,532.9,3.2,168.2,100,0,25,4.3125,0.05,44.875
17.925,79.725,1135,0.5,2.8,100,518.9,2.7,261.4,100,0,25,13.5,1.0375,45.025
17.9,79.388,1096.5,0.5,3.1,100,525,2.1,160.5,100,0,25,10.838,0.175,45.025
17.938,80.125,1049,0.3,2.9,100,517,2,543.1,100,0,25,6.6375,0.4875,44.925
17.8,79.912,1039.5,0.4,2.7,100,557.3,2.7,321.3,100,0,25,9.3875,0.2,45.1
17.738,80.35,1050,0.4,2.3,100,548.8,2.9,376.5,100,0,25,3.4,0,45.3
17.612,81.212,1125.5,0.5,2,100,536.6,2.7,429.4,66.7,0,25,5.3,0,46.75
17.563,80.275,1117,0.4,2.3,100,534.1,2.5,60.6,33.3,0,75,4.225,0.075,48.675
17.375,82.425,1149,8.1,2,100,589,2.4,0,33.3,0,0,3.2125,1.9375,49.475
18.788,83.012,1190,50.3,1.6,100,521.3,2.1,370.5,66.7,0,0,3.3,1.9375,46.875
19.725,82.95,1098.5,64.9,1.7,100,546.9,1.4,213.5,33.3,0,0,3.525,1.9375,46.175
20.875,81.813,1117,103.1,1.8,100,560.4,1.7,0,66.7,0,0,4.1,4.1,44.85
21.063,81.45,1153.5,103,2.3,100,549.4,1.9,267.1,66.7,0,0,4.325,4.325,44.45
22.313,75.6,1086.5,258.1,4.1,100,546.3,1.8,856.2,66.7,0,0,14.313,14.313,39.525
21.962,79.075,1173.5,192.5,6.9,100,540.2,1.5,0,33.3,0,0,9.875,9.875,41.125
20.087,79.15,1050,81.6,7.6,84.6,545.1,2.1,1300.1,66.7,0,0,9.225,9.225,42.425
18.063,80.5,1035.5,3,6.7,88.7,526.8,1.3,0,66.7,0,0,6.225,6.225,44.075
17.3,83.762,984.5,0.5,5.8,90.5,540.2,1.3,0,33.3,0,91,4.925,0.9625,45.825
17.263,83.387,907,0.5,5.1,89.5,576.2,1.8,0,33.3,0,91,5.525,5.525,46.75
17.262,83.5,930,0.4,4.6,90.7,559.7,1.2,161.3,33.3,0,91,4.0875,0.5625,46.35
17.538,80.675,919.5,0.5,3.9,93.2,546.3,0.4,167,66.7,0,91,11.188,11.188,45.475
17.15,79.35,974.5,0.4,2.9,96.8,561.6,0.4,100.7,66.7,0,91,3.6375,3.6375,46.225
17.387,79.987,1031.5,0.3,2.1,97.5,557.9,0.2,0,66.7,0,91,6.9375,6.9375,46.125
17.25,78.588,945.5,0.4,2,97.3,542,1.7,220.6,100,0,34.967,8.55,8.55,47.575
17.175,80.3,1143,0.5,1.5,97.3,539.6,1.6,167.5,100,0,25,6.625,6.625,48.375
17.275,79.65,1102.5,0.3,0.7,97.8,537.2,1.4,260.5,100,0,75,9.2,9.2,47.5
17.125,79.837,1056,0.3,-0.4,98.4,548.2,1.7,275.1,100,0,75,3.15,3.15,47.625
17.462,78.675,1108.5,0.3,-1.1,99.1,520.7,2.3,315.9,100,0,60,7.675,7.675,47.725
17.425,78.763,1210,0.5,-1.1,99.7,515.8,2.2,323.2,100,0,60,3.0875,3.0875,47
17.975,80.362,1222.5,0.4,-1,99.7,533.5,2.2,322.6,100,0,60,7.5125,7.5125,45.8
17.588,78.85,1121,0.3,-1.1,99.7,564,2.6,323.2,100,0,50,4.6,4.6,46.125
17.038,80.788,1074,0.5,-0.9,99.7,567.7,3.1,0,33.3,0,50,3.1125,3.1125,49.925
16.225,81.412,1210.5,16.9,-0.7,99.7,563.4,3.7,0,100,0,0,2.1,2.1,50.9
19.338,81.125,1196.5,66.5,-0.5,99.7,565.9,4.2,168,100,0,0,2.1125,2.1125,46.025
20.512,78.925,1232.5,113.6,0.3,99.7,564,3.9,429.8,100,0,0,2.1375,2.1375,42.3
22.337,76.675,1161.5,284.2,2.3,99.1,566.5,3.8,533.6,33.3,0,0,2.125,2.125,41.25
23.887,74.237,1135,321.9,4.6,84.4,560.4,3.3,482.1,33.3,0,0,12.637,12.637,37.825
23.212,75.25,1129,279.2,5.6,78.5,566.5,3.5,430.7,33.3,0,0,6.3375,6.3375,38.3
22.05,78.438,1161.5,191.8,6,77.3,556.1,4,0,33.3,0,0,12.425,12.425,40.875
20.225,78.513,1151,81.5,5.8,79.7,560.4,3.1,161.3,66.7,0,0,10.1,10.1,42.075
17.863,80.65,1163.5,2.4,4.6,83.4,564,2.7,0,66.7,0,0,2.1625,2.1625,44.3
16.488,83.287,1031.5,0.3,3.4,87.7,551.2,3.3,0,66.7,0,90,2.0875,2.0875,49.225
17.25,82.075,991,0.3,2.6,91.9,559.7,2.8,914.8,66.7,0,90,2.7875,2.7875,48.2
17.363,81.95,994,0.4,2,94.4,556.1,2.5,0,66.7,0,90,3.3125,3.3125,47.325
17.65,80.013,964,0.2,1.7,95.6,550.6,2.6,166.7,66.7,0,90,3.9,3.9,43.75
17.75,78.888,921.5,0.2,1.5,96.2,552.4,2.5,317,66.7,0,90,6.0625,6.0625,39.25
17.388,77.663,946,0.3,1.2,95.6,561,1.7,0,33.3,0,90,6.7375,6.7375,38.425
17.25,77.888,1005,0.4,0.4,96.2,548.2,1.4,0,33.3,0,60,3.525,3.525,41
17.25,79.713,1003,0.4,0.4,96.8,528.6,1.3,213.9,66.7,0,60,2.55,2.55,42.2
17.275,78.762,999,0.2,0.1,96.2,510.9,2.4,0,66.7,0,50,3.2125,3.2125,41.9
17.25,80.025,948,0.3,-0.2,96.2,514.6,2.7,209,66.7,0,50,2.175,2.175,42.5
17.237,79.9,1076.5,0.1,-0.5,96.2,499.3,2.6,0,66.7,0,50,3.15,3.15,42.475
17.45,79.962,1033,0.3,-0.6,95.6,513.4,2.5,0,66.7,0,50,2.225,2.225,41.8
17.5,79.888,997,0.1,-0.9,95.6,519.5,2.1,0,66.7,0,50,4.075,4.075,41.25
17.662,79.737,1027,0.2,-0.8,95,531.7,1.8,0,66.7,0,50,2.1625,2.1625,41.2
17.525,78.287,1090,0.2,-0.8,94.6,545.7,2.6,213.8,66.7,0,50,2.45,2.45,44.725
18.663,77.525,1123,35.2,-0.6,94,538.4,2.9,490.1,100,0,0,4.9125,4.9125,41.4
19.837,78.212,1119,148.5,0.1,91.6,552.4,3.2,168.4,66.7,0,0,9.9375,9.9375,43.225
21.775,76.512,1155.5,230.4,1.9,86,564,3.1,223.4,33.3,0,0,2.1375,0,41.85
23.137,75.513,1121,295,3.2,81.2,545.1,3.6,488.4,33.3,0,0,2.925,0,39.9
23.363,74.363,1057.5,305.3,4.8,78.5,558.5,3.7,381.4,33.3,0,0,15.475,0.1,38.95
22.613,74.55,1187.5,267.6,6.1,75.1,544.5,3.4,160.4,33.3,0,0,7.825,0,38.625
21.337,76.587,1122.5,176.8,6.5,74.2,554.9,2.7,0,33.3,0,0,6.9375,0,40.25
19.588,77.55,1130.5,76.3,6.4,75.5,550,2.8,475.6,66.7,0,0,5.9375,0,40.75
18.125,78.25,1139,2.1,5.4,80.3,601.3,2,215,66.7,0,0,15.688,0.5125,39.55
18.025,77.325,1153,0.4,4.6,84.8,554.9,2.3,0,66.7,0,90,29.225,2.7,38.35
17.75,77.763,1194,0.4,3.8,87.3,554.9,1.6,321.6,66.7,0,90,14.263,1,40.5
17.612,78.575,1084,0.4,3.2,90.9,565.9,1.2,316.1,66.7,0,90,16.25,1.7375,38.825
17.75,77.063,1043,0.4,2.3,92.2,590.9,1.2,215.9,66.7,0,90,15.863,1.225,39.65
17.575,79.263,1082,0.2,1.9,96,585.4,1,752.6,66.7,0,90,13.788,1.95,39.875
17.65,78.575,1015,0.4,2.3,96,559.7,0.7,916.1,66.7,0,90,10.8,0.925,38.525
17.462,75.913,1031.5,0.3,1.5,97.9,551.2,0.8,268.1,100,0,85,11.738,0.675,37.75
18.05,76.362,1013,0.4,0.9,99.1,557.3,1,696.7,100,0,85,22.138,2.1125,36.8
17.525,75.65,1033.5,0.3,1,99.9,514.6,1.8,817.9,100,0,85,7.4625,0.175,37.15
17.663,75.375,1080,0.3,0.6,99.9,579.9,2.1,262.1,100,0,85,9.4,0.275,36.375
17.938,75.2,966,0.3,1,99.9,503.6,1.8,330.1,100,0,85,18.713,2.2,36.35
17.925,76.225,1017,0.3,1.2,99.9,525.6,2.6,855.8,100,0,85,13.038,0.9125,36.75
18.05,75.563,1009,0.2,1.5,99.9,534.7,2.9,213.9,100,0,95,14.112,0.6,36.375
18.288,75.95,1129.5,0.2,1.9,99.9,543.9,2.2,0,100,0,94.9,25.137,6.3,38.325
18.775,81.212,1202.5,0.2,2.1,99.9,563.4,1.9,0,66.7,0,100,30.65,11.975,41.275
18.488,78.25,1151,1.6,2.3,99.9,568.9,2.2,429.3,66.7,0,100,11.85,0,41.05
